[INFO ] [2022-03-02 19:01:27,383] User_01_Register - Step 01: Open register page
[INFO ] [2022-03-11 15:36:36,452] User_01_Register - Step 13: Click Login button
[INFO ] [2022-03-11 15:36:37,411] User_01_Register - Step 14: Vefify Login Success
[INFO ] [2022-03-11 15:36:37,492]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-11 15:36:37,492] User_01_Register - Step 15: Open MyAccount Page
[INFO ] [2022-03-11 15:36:38,164] User_01_Register - Step 16: Verify CustomerInfor Displayed
[INFO ] [2022-03-11 15:36:38,259]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-03-11 15:36:38,558] User_02_Register - Step 01: Open Address Page
[INFO ] [2022-03-11 15:36:39,247] User_02_Register - Step 02: Open MyProductReview Page
[INFO ] [2022-03-11 15:36:39,946] User_02_Register - Step 03: Open RewardPoint Page
[INFO ] [2022-03-11 15:36:40,650] User_02_Register - Step 04: Open Address Page
[INFO ] [2022-03-11 15:36:41,309] User_02_Register - Step 05: Open RewardPoint Page
[INFO ] [2022-03-11 15:36:41,899] User_02_Register - Step 06: Open MyProductReview Page
[INFO ] [2022-03-11 15:36:42,516] Post-Condition - Close Browser
[INFO ] [2022-03-11 16:14:20,404] User_01_Register - Step 01: Open register page
[INFO ] [2022-03-11 16:14:21,580] User_01_Register - Step 02: Input firstName Textbox
[INFO ] [2022-03-11 16:14:21,800] User_01_Register - Step 03: Input lastName Textbox
[INFO ] [2022-03-11 16:14:21,973] User_01_Register - Step 04: Input Email Textboxfc-1781985171@gmail.com
[INFO ] [2022-03-11 16:14:22,169] User_01_Register - Step 05: Input valid Password Textbox
[INFO ] [2022-03-11 16:14:22,359] User_01_Register - Step 06: Input valid ConfirmPassword Textbox
[INFO ] [2022-03-11 16:14:22,535] User_01_Register - Step 07: Click RegisterButton
[INFO ] [2022-03-11 16:14:23,755] User_01_Register - Step 08: Verify Register Success
[INFO ] [2022-03-11 16:14:23,861]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-11 16:14:23,861] User_01_Register - Step 09: Click Log out
[INFO ] [2022-03-11 16:14:24,834] User_01_Register - Step 10: Open Login Page
[INFO ] [2022-03-11 16:14:25,575] User_01_Register - Step 11: Input Email
[INFO ] [2022-03-11 16:14:25,783] User_01_Register - Step 12: Input Password
[INFO ] [2022-03-11 16:14:25,962] User_01_Register - Step 13: Click Login button
[INFO ] [2022-03-11 16:14:26,932] User_01_Register - Step 14: Vefify Login Success
[INFO ] [2022-03-11 16:14:27,036]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-11 16:14:27,037] User_01_Register - Step 15: Open MyAccount Page
[INFO ] [2022-03-11 16:14:27,748] User_01_Register - Step 16: Verify CustomerInfor Displayed
[INFO ] [2022-03-11 16:14:27,836]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-03-11 16:14:28,056] User_02_Register - Step 01: Open Address Page
[INFO ] [2022-03-11 16:14:28,822] User_02_Register - Step 02: Open MyProductReview Page
[INFO ] [2022-03-11 16:14:29,588] User_02_Register - Step 03: Open RewardPoint Page
[INFO ] [2022-03-11 16:14:30,297] User_02_Register - Step 04: Open Address Page
[INFO ] [2022-03-11 16:14:30,932] User_02_Register - Step 05: Open RewardPoint Page
[INFO ] [2022-03-11 16:14:31,523] User_02_Register - Step 06: Open MyProductReview Page
[INFO ] [2022-03-11 16:14:32,156] Post-Condition - Close Browser
[INFO ] [2022-03-11 16:16:57,295] User_01_Register - Step 01: Open register page
[INFO ] [2022-03-11 16:16:57,957] User_01_Register - Step 02: Input firstName Textbox
[INFO ] [2022-03-11 16:16:58,174] User_01_Register - Step 03: Input lastName Textbox
[INFO ] [2022-03-11 16:16:58,348] User_01_Register - Step 04: Input Email Textboxfc-1730228421@gmail.com
[INFO ] [2022-03-11 16:16:58,542] User_01_Register - Step 05: Input valid Password Textbox
[INFO ] [2022-03-11 16:16:58,733] User_01_Register - Step 06: Input valid ConfirmPassword Textbox
[INFO ] [2022-03-11 16:16:58,908] User_01_Register - Step 07: Click RegisterButton
[INFO ] [2022-03-11 16:17:00,189] User_01_Register - Step 08: Verify Register Success
[INFO ] [2022-03-11 16:17:00,262]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-11 16:17:00,262] User_01_Register - Step 09: Click Log out
[INFO ] [2022-03-11 16:17:01,163] User_01_Register - Step 10: Open Login Page
[INFO ] [2022-03-11 16:17:01,866] User_01_Register - Step 11: Input Email
[INFO ] [2022-03-11 16:17:02,055] User_01_Register - Step 12: Input Password
[INFO ] [2022-03-11 16:17:02,233] User_01_Register - Step 13: Click Login button
[INFO ] [2022-03-11 16:17:03,210] User_01_Register - Step 14: Vefify Login Success
[INFO ] [2022-03-11 16:17:03,289]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-11 16:17:03,290] User_01_Register - Step 15: Open MyAccount Page
[INFO ] [2022-03-11 16:17:03,926] User_01_Register - Step 16: Verify CustomerInfor Displayed
[INFO ] [2022-03-11 16:17:04,002]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-03-11 16:17:04,168] User_02_Register - Step 01: Open Address Page
[INFO ] [2022-03-11 16:17:04,923] User_02_Register - Step 02: Open MyProductReview Page
[INFO ] [2022-03-11 16:17:05,655] User_02_Register - Step 03: Open RewardPoint Page
[INFO ] [2022-03-11 16:17:06,342] User_02_Register - Step 04: Open Address Page
[INFO ] [2022-03-11 16:17:06,997] User_02_Register - Step 05: Open RewardPoint Page
[INFO ] [2022-03-11 16:17:07,614] User_02_Register - Step 06: Open MyProductReview Page
[INFO ] [2022-03-11 16:17:08,208] Post-Condition - Close Browser
[INFO ] [2022-03-11 16:23:37,983] User_01_Register - Step 01: Open register page
[INFO ] [2022-03-11 16:23:38,710] User_01_Register - Step 02: Input firstName Textbox
[INFO ] [2022-03-11 16:23:38,945] User_01_Register - Step 03: Input lastName Textbox
[INFO ] [2022-03-11 16:23:39,126] User_01_Register - Step 04: Input Email Textboxfc-1161615399@gmail.com
[INFO ] [2022-03-11 16:23:39,333] User_01_Register - Step 05: Input valid Password Textbox
[INFO ] [2022-03-11 16:23:39,530] User_01_Register - Step 06: Input valid ConfirmPassword Textbox
[INFO ] [2022-03-11 16:23:39,723] User_01_Register - Step 07: Click RegisterButton
[INFO ] [2022-03-11 16:23:40,792] User_01_Register - Step 08: Verify Register Success
[INFO ] [2022-03-11 16:23:40,878]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-11 16:23:40,878] User_01_Register - Step 09: Click Log out
[INFO ] [2022-03-11 16:23:41,822] User_01_Register - Step 10: Open Login Page
[INFO ] [2022-03-11 16:23:42,798] User_01_Register - Step 11: Input Email
[INFO ] [2022-03-11 16:23:43,034] User_01_Register - Step 12: Input Password
[INFO ] [2022-03-11 16:23:43,205] User_01_Register - Step 13: Click Login button
[INFO ] [2022-03-11 16:23:44,138] User_01_Register - Step 14: Vefify Login Success
[INFO ] [2022-03-11 16:23:44,233]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-11 16:23:44,234] User_01_Register - Step 15: Open MyAccount Page
[INFO ] [2022-03-11 16:23:44,939] User_01_Register - Step 16: Verify CustomerInfor Displayed
[INFO ] [2022-03-11 16:23:45,041]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-03-11 16:23:45,209] User_02_Register - Step 01: Open Address Page
[INFO ] [2022-03-11 16:23:45,925] User_02_Register - Step 02: Open MyProductReview Page
[INFO ] [2022-03-11 16:23:48,198] User_02_Register - Step 03: Open RewardPoint Page
[INFO ] [2022-03-11 16:23:48,881] User_02_Register - Step 04: Open Address Page
[INFO ] [2022-03-11 16:23:49,497] User_02_Register - Step 05: Open RewardPoint Page
[INFO ] [2022-03-11 16:23:50,101] User_02_Register - Step 06: Open MyProductReview Page
[INFO ] [2022-03-11 16:23:50,706] Post-Condition - Close Browser
[INFO ] [2022-03-11 16:41:41,989] ---------- START delete file in folder ----------
[INFO ] [2022-03-11 16:41:41,991] ---------- END delete file in folder ----------
[INFO ] [2022-03-11 16:41:46,561] User_01_Register - Step 01: Open register page
[INFO ] [2022-03-11 16:41:47,301] User_01_Register - Step 02: Input firstName Textbox
[INFO ] [2022-03-11 16:41:47,519] User_01_Register - Step 03: Input lastName Textbox
[INFO ] [2022-03-11 16:41:47,717] User_01_Register - Step 04: Input Email Textboxfc-398592989@gmail.com
[INFO ] [2022-03-11 16:41:47,911] User_01_Register - Step 05: Input valid Password Textbox
[INFO ] [2022-03-11 16:41:48,101] User_01_Register - Step 06: Input valid ConfirmPassword Textbox
[INFO ] [2022-03-11 16:41:48,280] User_01_Register - Step 07: Click RegisterButton
[INFO ] [2022-03-11 16:41:49,258] User_01_Register - Step 08: Verify Register Success
[INFO ] [2022-03-11 16:41:49,349]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-11 16:41:49,349] User_01_Register - Step 09: Click Log out
[INFO ] [2022-03-11 16:41:50,294] User_01_Register - Step 10: Open Login Page
[INFO ] [2022-03-11 16:41:50,964] User_01_Register - Step 11: Input Email
[INFO ] [2022-03-11 16:41:51,162] User_01_Register - Step 12: Input Password
[INFO ] [2022-03-11 16:41:51,338] User_01_Register - Step 13: Click Login button
[INFO ] [2022-03-11 16:41:52,246] User_01_Register - Step 14: Vefify Login Success
[INFO ] [2022-03-11 16:41:52,349]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-11 16:41:52,349] User_01_Register - Step 15: Open MyAccount Page
[INFO ] [2022-03-11 16:41:53,043] User_01_Register - Step 16: Verify CustomerInfor Displayed
[INFO ] [2022-03-11 16:41:53,127]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-03-11 16:41:53,310] User_02_Register - Step 01: Open Address Page
[INFO ] [2022-03-11 16:41:53,954] User_02_Register - Step 02: Open MyProductReview Page
[INFO ] [2022-03-11 16:41:54,592] User_02_Register - Step 03: Open RewardPoint Page
[INFO ] [2022-03-11 16:41:55,307] User_02_Register - Step 04: Open Address Page
[INFO ] [2022-03-11 16:41:55,904] User_02_Register - Step 05: Open RewardPoint Page
[INFO ] [2022-03-11 16:41:56,502] User_02_Register - Step 06: Open MyProductReview Page
[INFO ] [2022-03-11 16:41:57,127] Post-Condition - Close Browser
[INFO ] [2022-03-12 16:37:05,726] ---------- START delete file in folder ----------
[INFO ] [2022-03-12 16:37:05,749] ---------- END delete file in folder ----------
[INFO ] [2022-03-12 16:37:15,084]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-12 16:37:18,494]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-12 16:37:19,318]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-03-12 16:41:35,516] ---------- START delete file in folder ----------
[INFO ] [2022-03-12 16:41:35,519] ---------- END delete file in folder ----------
[INFO ] [2022-03-12 16:41:42,865]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-12 16:41:45,968]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-03-12 16:41:46,779]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-03-12 16:46:28,909] ---------- START delete file in folder ----------
[INFO ] [2022-03-12 16:46:28,911] ---------- END delete file in folder ----------
[INFO ] [2022-03-12 16:46:36,151]  -------------------------- FAILED -------------------------- 
[INFO ] [2022-03-12 16:47:53,225] ---------- START delete file in folder ----------
[INFO ] [2022-03-12 16:47:53,226] ---------- END delete file in folder ----------
[INFO ] [2022-03-12 16:48:06,151] ---------- START delete file in folder ----------
[INFO ] [2022-03-12 16:48:06,152] ---------- END delete file in folder ----------
[INFO ] [2022-03-12 16:48:13,055]  -------------------------- PASSED -------------------------- 
[INFO ] [2022-12-09 14:55:52,091] ---------- START delete file in folder ----------
[INFO ] [2022-12-09 14:55:52,092] ---------- END delete file in folder ----------
[INFO ] [2022-12-09 15:49:22,144] ---------- START delete file in folder ----------
[INFO ] [2022-12-09 15:49:22,145] ---------- END delete file in folder ----------
[INFO ] [2022-12-09 16:08:14,265] ---------- START delete file in folder ----------
[INFO ] [2022-12-09 16:08:14,266] ---------- END delete file in folder ----------
[INFO ] [2023-01-04 08:55:03,718] ---------- START delete file in folder ----------
[INFO ] [2023-01-04 08:55:03,719] ---------- END delete file in folder ----------
[INFO ] [2023-01-04 08:58:50,870] ---------- START delete file in folder ----------
[INFO ] [2023-01-04 08:58:50,870] ---------- END delete file in folder ----------
[INFO ] [2023-01-04 08:58:54,950]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-04 09:37:46,743] ---------- START delete file in folder ----------
[INFO ] [2023-01-04 09:37:46,743] ---------- END delete file in folder ----------
[INFO ] [2023-01-04 09:37:50,884]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-04 09:40:17,630] ---------- START delete file in folder ----------
[INFO ] [2023-01-04 09:40:17,631] ---------- END delete file in folder ----------
[INFO ] [2023-01-04 09:40:21,222]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-04 09:41:11,807] ---------- START delete file in folder ----------
[INFO ] [2023-01-04 09:41:11,807] ---------- END delete file in folder ----------
[INFO ] [2023-01-04 09:41:15,305]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-04 15:07:35,369] ---------- START delete file in folder ----------
[INFO ] [2023-01-04 15:07:35,370] ---------- END delete file in folder ----------
[INFO ] [2023-01-04 15:07:41,083]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-04 17:42:01,890] ---------- START delete file in folder ----------
[INFO ] [2023-01-04 17:42:01,891] ---------- END delete file in folder ----------
[INFO ] [2023-01-04 17:42:06,556]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-04 17:48:38,897] ---------- START delete file in folder ----------
[INFO ] [2023-01-04 17:48:38,898] ---------- END delete file in folder ----------
[INFO ] [2023-01-04 17:48:42,991]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-05 10:08:11,028] ---------- START delete file in folder ----------
[INFO ] [2023-01-05 10:08:11,029] ---------- END delete file in folder ----------
[INFO ] [2023-01-05 10:08:16,434]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-05 10:10:25,299] ---------- START delete file in folder ----------
[INFO ] [2023-01-05 10:10:25,300] ---------- END delete file in folder ----------
[INFO ] [2023-01-05 10:10:30,232]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-05 10:11:54,158] ---------- START delete file in folder ----------
[INFO ] [2023-01-05 10:11:54,159] ---------- END delete file in folder ----------
[INFO ] [2023-01-05 10:11:58,958]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-05 10:15:14,875] ---------- START delete file in folder ----------
[INFO ] [2023-01-05 10:15:14,876] ---------- END delete file in folder ----------
[INFO ] [2023-01-05 10:15:20,149]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-05 10:15:28,000] ---------- START delete file in folder ----------
[INFO ] [2023-01-05 10:15:28,001] ---------- END delete file in folder ----------
[INFO ] [2023-01-05 10:15:32,263]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-05 10:20:31,745] ---------- START delete file in folder ----------
[INFO ] [2023-01-05 10:20:31,746] ---------- END delete file in folder ----------
[INFO ] [2023-01-05 10:20:36,525]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-05 10:26:05,670] ---------- START delete file in folder ----------
[INFO ] [2023-01-05 10:26:05,670] ---------- END delete file in folder ----------
[INFO ] [2023-01-05 10:26:07,823] User_01_Register - Step 01: Open register page
[INFO ] [2023-01-05 10:26:08,777] User_01_Register - Step 02: Input firstName Textbox
[INFO ] [2023-01-05 10:26:08,860] User_01_Register - Step 03: Input lastName Textbox
[INFO ] [2023-01-05 10:26:08,935] User_01_Register - Step 04: Input Email Textboxfc202235942@gmail.com
[INFO ] [2023-01-05 10:26:09,012] User_01_Register - Step 05: Input valid Password Textbox
[INFO ] [2023-01-05 10:26:09,085] User_01_Register - Step 06: Input valid ConfirmPassword Textbox
[INFO ] [2023-01-05 10:26:09,159] User_01_Register - Step 07: Click RegisterButton
[INFO ] [2023-01-05 10:26:09,759] User_01_Register - Step 08: Verify Register Success
[INFO ] [2023-01-05 10:26:09,799]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-05 10:26:09,799] User_01_Register - Step 09: Click Log out
[INFO ] [2023-01-05 10:34:20,442] ---------- START delete file in folder ----------
[INFO ] [2023-01-05 10:34:20,443] ---------- END delete file in folder ----------
[INFO ] [2023-01-05 10:34:23,463] User_01_Register - Step 01: Open register page
[INFO ] [2023-01-05 10:34:24,497] User_01_Register - Step 02: Input firstName Textbox
[INFO ] [2023-01-05 10:34:24,581] User_01_Register - Step 03: Input lastName Textbox
[INFO ] [2023-01-05 10:34:24,657] User_01_Register - Step 04: Input Email Textboxfc-1752754166@gmail.com
[INFO ] [2023-01-05 10:34:24,734] User_01_Register - Step 05: Input valid Password Textbox
[INFO ] [2023-01-05 10:34:24,805] User_01_Register - Step 06: Input valid ConfirmPassword Textbox
[INFO ] [2023-01-05 10:34:24,876] User_01_Register - Step 07: Click RegisterButton
[INFO ] [2023-01-05 10:34:25,456] User_01_Register - Step 08: Verify Register Success
[INFO ] [2023-01-05 10:34:25,492]  -------------------------- PASSED -------------------------- 
[INFO ] [2023-01-05 10:34:25,492] User_01_Register - Step 09: Click Log out
[INFO ] [2023-01-05 10:38:22,052] ---------- START delete file in folder ----------
[INFO ] [2023-01-05 10:38:22,052] ---------- END delete file in folder ----------
[INFO ] [2023-01-05 10:40:21,080] ---------- START delete file in folder ----------
[INFO ] [2023-01-05 10:40:21,081] ---------- END delete file in folder ----------
[INFO ] [2023-01-05 10:46:46,080] ---------- START delete file in folder ----------
[INFO ] [2023-01-05 10:46:46,081] ---------- END delete file in folder ----------
[INFO ] [2023-01-05 10:50:08,531] ---------- START delete file in folder ----------
[INFO ] [2023-01-05 10:50:08,531] ---------- END delete file in folder ----------
[INFO ] [2023-01-05 11:04:27,801] ---------- START delete file in folder ----------
[INFO ] [2023-01-05 11:04:27,802] ---------- END delete file in folder ----------
